created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 14 23:49:11 +0000 2024;1757914916600910030;"TPS 032 BABAKAN SURABAYA KIARACONDONG KOTA BANDUNG  Anies 57 jadi 757 ( Nambah 700 ) Prabowo 131 jadi 271  https://t.co/b7KIm2KSJu  Sirekap KPU #Pemilu2024 Salah Input https://t.co/VCZm4to49u";0;0;3;5;in;740233573;1757914916600910030;halkyonn;https://twitter.com/halkyonn/status/1757914916600910030
Wed Feb 14 23:49:00 +0000 2024;1757914870257721490;"Benar, orang2 coblos EmangYESS PBWOGBRAn  karena sudah evaluasi yang matang pada kebijakan yang mendukung pertumbuhan pendapatan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1472447929193353224;1757914870257721490;Rahmajuita_;https://twitter.com/Rahmajuita_/status/1757914870257721490
Wed Feb 14 23:48:00 +0000 2024;1757914618586911226;"Beneran keren, misi EmangYESS PBWOGBRAn  meningkatkan infrastruktur yg modern utk mendorong pertumbuhan kemakmuran rakyat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1711356303078277120;1757914618586911226;SignatBadra_;https://twitter.com/SignatBadra_/status/1757914618586911226
Wed Feb 14 23:46:41 +0000 2024;1757914289023926456;"Terima kasih untuk seluruh petugas KPPS yang sudah bertugas menjalankan pemilu 2024, bahkan ada yang belum tidur 24 jam, luar biasa kalian hebat🫶🏻 #Pemilu2024";0;0;0;0;in;564298966;1757914289023926456;sitialdn;https://twitter.com/sitialdn/status/1757914289023926456
Wed Feb 14 23:46:18 +0000 2024;1757914193284784612;"TPS 014 PAKEMITAN CINAMBO KOTA BANDUNG  Prabowo 117 jadi 417 ( Nambah 300 )  https://t.co/xcYC8mtkbt  Sirekap KPU #Pemilu2024 Salah Input https://t.co/goQkuaT9uz";0;0;5;7;in;740233573;1757914193284784612;halkyonn;https://twitter.com/halkyonn/status/1757914193284784612
Wed Feb 14 23:46:01 +0000 2024;1757914121138561192;"Siapa di sini yang merasa kena prank jokowi Udah capek-capek 10 tahun dukung jokowi, ujung-ujungnya dapat prabowo juga 😓🤕😤 #Pemilu2024 #Pilpres2024 rip demokrasi real count";0;0;1;2;in;1017506478;1757914121138561192;Jayusian;https://twitter.com/Jayusian/status/1757914121138561192
Wed Feb 14 23:46:00 +0000 2024;1757914115287535718;"Pasti sekali  pilih EmangYESS PBWOGBRAn , yang menghargai tugas kita2 dlm lingkungan dan memastikan kenyamanan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/WXWelwqasj";0;0;0;0;in;1711355533897486336;1757914115287535718;Putrasabian_;https://twitter.com/Putrasabian_/status/1757914115287535718
Wed Feb 14 23:45:53 +0000 2024;1757914086384497050;"Sirekap Sumatera Utara &gt  Dairi &gt  Sidikalang &gt  Bintang Hulu &gt  TPS 002  02 : 627 yang benar 127  #realcount #Pemilu2024 #DataNgaco https://t.co/kWhYE5C1Up";0;1;0;2;in;80487654;1757771284916945160;taufikNIC;https://twitter.com/taufikNIC/status/1757914086384497050
Wed Feb 14 23:45:09 +0000 2024;1757913901851873686;"sehat-sehat pahlawan #Pemilu2024 🫂";0;0;0;0;in;1338424775241125888;1757913901851873686;astrofsaturn;https://twitter.com/astrofsaturn/status/1757913901851873686
Wed Feb 14 23:45:00 +0000 2024;1757913863683465416;"Betul2 nyata, EmangYESS PBWOGBRAn  percaya inovasi orang2 muda menjadi mesin pendorong memakmurkan negara.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1472443750924259332;1757913863683465416;EntohRitoh;https://twitter.com/EntohRitoh/status/1757913863683465416
Wed Feb 14 23:44:46 +0000 2024;1757913807303954474;"Pembangunan Demokrasi Kita #Pemilu2024 #AdadiKompas  https://t.co/0fITz3A8uy";0;0;0;0;in;255866913;1757913807303954474;hariankompas;https://twitter.com/hariankompas/status/1757913807303954474
Wed Feb 14 23:44:27 +0000 2024;1757913726274125914;"TPS 010 BABAKAN PENGHULU CINAMBO KOTA BANDUNG  Prabowo 147 jadi 247 ( Nambah 100 )  Anies 49 korting jadi 44 :( :(  https://t.co/ko7nvEfQga  Sirekap KPU #Pemilu2024 Salah Input https://t.co/Fzh3zNNA1m";1;1;8;5;in;740233573;1757913726274125914;halkyonn;https://twitter.com/halkyonn/status/1757913726274125914
Wed Feb 14 23:44:17 +0000 2024;1757913682733117468;"Pasukan Koalisi Indonesia Maju dan segenap kader pendukung, simpatisan 'Mengawal Suara Rakyat' berkumpul di Istora Senayan   Gibran Berani #GemoySamsul Birukan TPS Quick Count #Pemilu2024 #02MenangMutlak1PTRN https://t.co/5MnNhA8KmU";0;0;0;0;in;1679680818363658240;1757913682733117468;Jamalsyid;https://twitter.com/Jamalsyid/status/1757913682733117468
Wed Feb 14 23:44:00 +0000 2024;1757913612025200821;"Setuju sekali  pilih EmangYESS PBWOGBRAn , yang hormati peran masing2 dlm masyarakat serta mendukung keadilan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1711354934632083456;1757913612025200821;khanza_razhaksa;https://twitter.com/khanza_razhaksa/status/1757913612025200821
Wed Feb 14 23:43:21 +0000 2024;1757913449701790139;"Jadwal pengumuman hasil Pemilu 2024 hingga pengucapan sumpah/janji Presiden dan Wakil Presiden 2024.  #TribunKaltim #KPU #Pilpres #TahapanPemilu2024 #Pilpres2024 #Pemilu2024 #Presiden2024   https://t.co/htTER5Jecf lewat @tribunnews";0;0;0;0;in;103551225;1757913449701790139;tribunkaltim;https://twitter.com/tribunkaltim/status/1757913449701790139
Wed Feb 14 23:43:09 +0000 2024;1757913397637853250;"2 hal yg musti kamu perhatikan ketika ingin dukung seseorang yaitu Elektabilitas dan Integritas yg menentukan seberapa besar modal yg kamu keluarkan dan seberapa sulit melakukan promosi. Real Count Kontol Sirekap Jokowi Jam 3 silent Madura Komeng Bali Oposisi #Pemilu2024 Pasrah";0;0;0;1;in;994224351875485698;1757913397637853250;ngomongin_apa;https://twitter.com/ngomongin_apa/status/1757913397637853250
Wed Feb 14 23:43:00 +0000 2024;1757913360765768109;"Yuk mari kt tunjukin bahwa indonesia ii negara yg memiliki masyarakat yg berpikiran dewasa.. jangan saling menjatuhkan dan koar2 kebencian di medsos.. damai, aman, dan tenang indonesiaku #Pemilu2024 #realcount";0;0;0;0;in;1540237331709689856;1757911007467565410;chalsiavera522;https://twitter.com/chalsiavera522/status/1757913360765768109
Wed Feb 14 23:43:00 +0000 2024;1757913360262127976;"Top fren, EmangYESS PBWOGBRAn  terus mengatakan semua baiknya memanfaatkan kekayaan alam dgn tepat dan berkelanjutan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1471700452475490310;1757913360262127976;ka_kaanas;https://twitter.com/ka_kaanas/status/1757913360262127976
Wed Feb 14 23:42:37 +0000 2024;1757913265462718896;"Melihat pendukung 02 yg biasanya 1 hari cuma 1 atau 3 tweet, sekarang 1 hari 10 tweet... Ingat Impact Over Euforia #Pemilu2024";0;0;0;0;in;60271035;1757913265462718896;fadillahMAD_7;https://twitter.com/fadillahMAD_7/status/1757913265462718896
Wed Feb 14 23:42:00 +0000 2024;1757913108616556558;"Benar perlu, visi EmangYESS PBWOGBRAn  membangun lapangan kerja melalui berbagai sektor ekonomi dan memaksimalkan wirausaha orang2 muda.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/eqGyVrTwe7";0;0;0;0;in;1711354227677904896;1757913108616556558;WisepaPratama_;https://twitter.com/WisepaPratama_/status/1757913108616556558
Wed Feb 14 23:41:47 +0000 2024;1757913055206535232;"#Pemilu2024 ke Pemilu 2019 👀🤭";0;0;0;0;in;1538944248359559168;1757913055206535232;tsubaseuh;https://twitter.com/tsubaseuh/status/1757913055206535232
Wed Feb 14 23:41:19 +0000 2024;1757912938650939780;"Keputusan tidak rasmi pilihan raya #Presiden #Indonesia menunjukkan #Prabowo Subianto mendahului calon-calon lain.  Kiraan awal oleh suruhanjaya pilihan raya menunjukkan Prabowo memperolehi hampir 58% undi selepas kira-kira enam peratus undi dikira.  #Pemilu2024 #AstroRadioNews https://t.co/b7UxZStSO2";0;1;0;0;in;3314811637;1757912938650939780;AstroRadioNews;https://twitter.com/AstroRadioNews/status/1757912938650939780
Wed Feb 14 23:41:00 +0000 2024;1757912856941744580;"Memang top, harapan EmangYESS PBWOGBRAn  membangun fasilitas yg modern dalam mendorong pertumbuhan kemakmuran rakyat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1724932002712002561;1757912856941744580;eca_cici_;https://twitter.com/eca_cici_/status/1757912856941744580
Wed Feb 14 23:40:24 +0000 2024;1757912706714382531;"TPS 075 SEKEJATI BUAHBATU KOTA BANDUNG  Prabowo 104 jadi 684 ( Nambah 580 )  https://t.co/sevnkuYm4U  Sirekap KPU #Pemilu2024 Salah Input https://t.co/tv0RfN9ae0";0;0;4;1;in;740233573;1757912706714382531;halkyonn;https://twitter.com/halkyonn/status/1757912706714382531
Wed Feb 14 23:40:00 +0000 2024;1757912605224497560;"Betul, masyarakat coblos EmangYESS PBWOGBRAn  karena sudah evaluasi yang matang terhadap visi kedepan yang menaikkan pertumbuhan ekonomi.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1711353503330000897;1757912605224497560;RendtaRumino_;https://twitter.com/RendtaRumino_/status/1757912605224497560
Wed Feb 14 23:39:37 +0000 2024;1757912512102907938;"Yg menarik di hasil Quick Count adl suara PDIP. Dari berbagai sumber, suara mereka nomor 1, dgn presentase di atas 20%. Tetap jadi suara tertinggi dibandingkan partai lainnya. Padahal, suara 03 di bawah 20%. Artinya, suara PDIP ngga solid. Lucu. 😅  #Pemilu2024  #PDIPerjuangan";0;0;0;0;in;183052471;1757912512102907938;imnnha;https://twitter.com/imnnha/status/1757912512102907938
Wed Feb 14 23:39:37 +0000 2024;1757912511473741857;"Setelah 25 thn kita rutin kemoterapi, sayangnya tumor nya balik lagi.   "Negara gagal dan akan hancur ketika kesempatan ekonomi dan politik tidak tersebar luas bagi rakyat, melainkan hanya terkonsentrasi pada kelompok2 tertentu yg dekat dgn kekuasaan" - Daron Acemoglu #Pemilu2024 https://t.co/eKaGeRyBxz";0;1;0;5;in;203821529;1757912511473741857;benedictsakti;https://twitter.com/benedictsakti/status/1757912511473741857
Wed Feb 14 23:39:24 +0000 2024;1757912456108872153;"Well #Pemilu2024 was fun, I'll see you all on the other side (hopefully not jail but we'll see)";0;0;0;0;en;1048191156197048320;1757912456108872153;mandaceunah;https://twitter.com/mandaceunah/status/1757912456108872153
Wed Feb 14 23:39:04 +0000 2024;1757912373174903061;"Belajar dr pengalaman kmrn.. buktinya pada kaget kan prabowo masuk ke kabinetnya jokowi dan skrg jd sekubu ama jokowi.. udahlah mending damai ajaa semua.. jgn rusuh apalg di medsos yg bisa bikin perpecahan.. bijak menggunakan medsos #Pemilu2024 #realcount";0;1;0;0;in;1540237331709689856;1757911007467565410;chalsiavera522;https://twitter.com/chalsiavera522/status/1757912373174903061
Wed Feb 14 23:39:00 +0000 2024;1757912353872781533;"Ok fren, EmangYESS PBWOGBRAn  selalu menyampaikan kita wajib memanfaatkan sumber daya negeri dengan bijaksana serta berkesinambungan.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/ylmu6k1yK9";0;0;0;0;in;1471696534299234305;1757912353872781533;ade_adesudr;https://twitter.com/ade_adesudr/status/1757912353872781533
Wed Feb 14 23:38:25 +0000 2024;1757912209236369798;"#Pemilu2024 #pemilu";0;0;0;0;qht;57604892;1757908292448420295;OphieMalinda;https://twitter.com/OphieMalinda/status/1757912209236369798
Wed Feb 14 23:38:00 +0000 2024;1757912102084198794;"Fren nyatanya, rakyat ngerti hanya EmangYESS PBWOGBRAn  yang kebijakannya medorong peluang usaha serta menambah lapangan kerja.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA";0;0;0;0;in;1711352835919810560;1757912102084198794;shaib_sayuda;https://twitter.com/shaib_sayuda/status/1757912102084198794
Wed Feb 14 23:37:53 +0000 2024;1757912072988545029;"Baru ngecek kawal pemilu  (yg sebelah kiri baru di cek) dan kok kolom cakupan jaga hilang ya?  #Pemilu2024 https://t.co/vvSBUOg8Ve";0;0;0;0;in;1374280231;1757912072988545029;Mrs_fm07;https://twitter.com/Mrs_fm07/status/1757912072988545029
Wed Feb 14 23:37:32 +0000 2024;1757911986372051039;"Gak usah sedih capres cawapres yg kalian pilih ga menang, apalg koar2 di medsos.. percayalah baik anies maupun ganjar sama2 org pinter dan msh bisa jd presiden 5 thn lagi.. ngapain berantem2 eh tau2nya mrka jd tim prabowo lg d pemerintahan.. #Pemilu2024 #realcount";0;1;0;2;in;1540237331709689856;1757911007467565410;chalsiavera522;https://twitter.com/chalsiavera522/status/1757911986372051039
Wed Feb 14 23:37:32 +0000 2024;1757911985591820515;"TPS 029 SUKA ASIH BOJONGLOA KALER KOTA BANDUNG  Prabowo 137 jadi 637 ( Nambah 500 )  https://t.co/y18EiwME4n  Sirekap KPU #Pemilu2024 Salah Input https://t.co/HGeCxsYFzp";0;1;5;3;in;740233573;1757911985591820515;halkyonn;https://twitter.com/halkyonn/status/1757911985591820515
Wed Feb 14 23:37:19 +0000 2024;1757911933301440699;"Berkat Jokowi, Prabowo sekarang punya image baru, yaitu pemimpin yg tulus di mata pencoblosnya 😭 Dulu alasan orang dukung dia bukan karena ketulusannya. Sekarang banyak orang bilang dia paling tulus di antara yang lain 😭 Berhasil re-branding dalam waktu singkat saat #Pemilu2024 https://t.co/MZwG5lAD4v";0;0;0;0;in;64117182;1757911933301440699;TriAndry;https://twitter.com/TriAndry/status/1757911933301440699
Wed Feb 14 23:37:00 +0000 2024;1757911850401054796;"Sepakat sekali  pilih EmangYESS PBWOGBRAn , yg menghormati tugas masing2 dlm masyarakat dan mendukung kemakmuran.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/tds6ERcgB8";0;0;0;0;in;1471686565285875715;1757911850401054796;Hendrikis_;https://twitter.com/Hendrikis_/status/1757911850401054796
Wed Feb 14 23:36:17 +0000 2024;1757911669748224129;"Selamat ya buat 02 udah dapet yang kalian mau 🤗 mungkin ke depannya kalau masih ada pilpres, kpu gak usah repot2 bikin sesi debat capres ya buat hemat anggaran. Toh masih byk yg blm bisa diajak mikir panjang #Pemilu2024";0;0;0;1;in;74622654;1757911669748224129;nurvianadv;https://twitter.com/nurvianadv/status/1757911669748224129
Wed Feb 14 23:36:00 +0000 2024;1757911598713212953;"Benar2 mantap, EmangYESS PBWOGBRAn  percaya kreativitas orang2 muda menjadi mesin penggerak memakmurkan rakyat.  #Pemilu2024 #FixPrabowoGibran #TPSku02YangMenang JgnLUPA FotoHASILNYA https://t.co/6lQQqm1PHK";0;0;0;1;in;1711352143209447424;1757911598713212953;mahatma_jendra;https://twitter.com/mahatma_jendra/status/1757911598713212953
Wed Feb 14 23:35:35 +0000 2024;1757911494287888644;"Padahal hasil udah beda nya jauh.. cmon ga usah blg curang2.. belajar menerima kekalahan.. dan belajar move on biar ga gila.. lagian kt ini satu indonesia.. masa mo kepecah cuman gara2 pilpres.. dr dulu yahh quick count ga bakal jauh dr real count.. #Pemilu2024 #realcount";0;2;1;3;in;1540237331709689856;1757911007467565410;chalsiavera522;https://twitter.com/chalsiavera522/status/1757911494287888644
Wed Feb 14 23:35:33 +0000 2024;1757911487216304566;"TPS 028 Kebon Gedang Batununggal  SEMUANYA JADI 0 Harusnya Anies 69 Prabowo 105 Ganjar 29  https://t.co/H3euf6J6gL  Sirekap KPU #Pemilu2024 Salah Input https://t.co/v9LRfiJBl4";0;0;4;3;in;740233573;1757911487216304566;halkyonn;https://twitter.com/halkyonn/status/1757911487216304566
Wed Feb 14 23:35:32 +0000 2024;1757911481155547449;"BuzzeRp udah main di hestek #Pemilu2024";0;0;0;0;in;296687685;1757911481155547449;hahahihihuhuyy;https://twitter.com/hahahihihuhuyy/status/1757911481155547449
