conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.76E+18,Thu Feb 15 11:30:22 +0000 2024,18,PKS Harap Pihak yang Kalah Pilpres Siap Jadi Oposisi #PKS #Pilpres2024 #Pemilu2024 #RMOL https://t.co/asOKUM2CFi,1.76E+18,,,in,Indonesia,2,7,6,https://x.com/rmol_id/status/1758091377118973986,990237626,rmol_id
1.76E+18,Thu Feb 15 05:53:00 +0000 2024,7,Real Count KPU di Jabar 43 85%: Anies 31 81% Prabowo 57 13% Ganjar 11 05% KPU terus melakukan penghitungan suara #Pilpres2024. Untuk di Jabar Prabowo masih unggul. Selengkapnya: &gt;&gt; https://t.co/vSA2pNQiHa #detikPemilu,1.76E+18,,,in,,0,1,0,https://x.com/detikcom/status/1758006473827729691,69183155,detikcom
1.76E+18,Thu Feb 15 12:27:49 +0000 2024,26,Jokowi Persilakan Lapor Kalau Ada Kecurangan Pemilu PDIP: Rakyat yang Jadi Pengawas #Jokowi #KecuranganPemilu #PDIP #Pemilu2024 #Pilpres2024 #RMOL https://t.co/l4b2z1dEhm,1.76E+18,,,in,Indonesia,0,3,15,https://x.com/rmol_id/status/1758105833509175574,990237626,rmol_id
1.76E+18,Wed Feb 14 20:46:03 +0000 2024,1,The Professional Pest Management Association of BC invites abstract submissions for the symposium with the theme Intersection of Nature and Technology in Pest Management scheduled for March 1 2024 at KPU Langley campus. Abstract deadline Feb 20th. See poster for details. https://t.co/wQKmvO50dw,1.76E+18,https://pbs.twimg.com/media/GGU0YYkXIAAczIQ.jpg,,en,"British Columbia, Canada",0,0,0,https://x.com/EntSocBC/status/1757868828833235404,391102170,EntSocBC
1.76E+18,Wed Feb 14 17:04:40 +0000 2024,1,#TemanPemilih Komisioner KPU Kota Probolinggo Divisi Sosdiklih Parmas dan SDM Radfan Faisal Melakukan Monitoring ke TPS Lokasi Khusus Pondok Riyadlus Sholihin Kelurahan Ketapang Kecamatan Kademangan Rabu (14/2/2024). #kpu_ri #kpujatim https://t.co/QMlhAwtZB4,1.76E+18,https://pbs.twimg.com/media/GGUBtbTbMAAV2Gg.jpg,,in,"Kota Probolinggo, Jawa Timur",0,0,0,https://x.com/KPUKotaProb/status/1757813118284280232,7.22E+17,KPUKotaProb
1.76E+18,Wed Feb 14 19:16:18 +0000 2024,3,#TemanPemilih KPU Kota Yogyakarta telah melaksanakan pemusnahan kelebihan surat suara Pemilu Tahun 2024 pada Selasa (13/02) di halaman Gudang KPU Kota Yogyakarta JL Pramuka Prenggan Kotagede. Kegiatan tersebut mengundang Bawaslu Kota Yogyakarta dan Polresta Yogyakarta. â € â € https://t.co/JJkiTIgJvL,1.76E+18,https://pbs.twimg.com/media/GGUf1qVbMAAWecX.jpg,,in,"Jl Magelang, 41 Tegalrejo YK",0,1,2,https://x.com/kpukotajogja/status/1757846243471208616,3989123773,kpukotajogja
1.76E+18,Wed Feb 14 10:30:25 +0000 2024,91,Website KPU Down di Hari Pemilu 2024 Ini Kata Pakar Keamanan Siber https://t.co/jPUYcaJBJ7,1.76E+18,,,in,,4,19,62,https://x.com/OposisiCerdas/status/1757713902882984381,8.88E+17,OposisiCerdas
1.76E+18,Wed Feb 14 16:01:16 +0000 2024,0,Hallo #temanpemilih Anggota KPU Kota Tarakan Herry Fitrian Armandita S.Pd dan istri Nurhalima menggunakan Hak Pilihnya di TPS 28 Kelurahan Selumit Kec Tarakan Tengah. Jam 10.30 Wita. Rabu 14 Februari 2024. #kpumelayani #pemiluserentak2024 https://t.co/irqi82U2rM,1.76E+18,https://pbs.twimg.com/media/GGTzLXea8AAf32l.jpg,,in,Tarakan,0,0,0,https://x.com/KPUKotaTarakan/status/1757797162396881301,485361867,KPUKotaTarakan
1.76E+18,Wed Feb 14 12:16:41 +0000 2024,1,Hitung Resmi KPU Pilpres 2024 Kabupaten Sambas Prabowo-Gibran: 59 23% Anies-Muhaimin: 27 3% Ganjar-Mahfud: 13 46% Suara masuk: 14 38% https://t.co/Mutxn7cfcN,1.76E+18,https://pbs.twimg.com/media/GGS_yQGaAAA6pAP.jpg,,in,"Kalimantan Barat, Indonesia",0,0,0,https://x.com/FuzaFirdaus/status/1757740642934067353,9.01E+17,FuzaFirdaus
1.76E+18,Wed Feb 14 14:19:24 +0000 2024,0,#TemanPemilih KPU Kabupaten Kebumen Melaksanakan Pemusnahan Kelebihan Surat Suara Pemilu 2024 Selasa (13/2). https://t.co/T97N6OveYN,1.76E+18,https://pbs.twimg.com/media/GGTb4rbbUAAf_F-.jpg,,in,Jl. Arungbinang No.14 Kebumen,0,1,0,https://x.com/kpukebumen/status/1757771528643711435,3328164398,kpukebumen
1.76E+18,Wed Feb 14 13:25:58 +0000 2024,3,Kapolda Kalsel Irjen Pol Winarto S.H. M.H. dan PJU Polda Kalsel melaksanakan pemantauan Pemilu tahun 2024 di wilayah Prov. Kalsel bersama Forkopimda KPU Bawaslu dan instansi terkait lainnnya https://t.co/bUpgu2JfMz,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757757984548200449/pu/img/sDv0CsBSNmu143wL.jpg,,in,Banjarmasin,0,0,0,https://x.com/RTMCPoldaKalsel/status/1757758078219632765,9.29E+17,RTMCPoldaKalsel
1.76E+18,Wed Feb 14 23:30:00 +0000 2024,72,Reaksi KPU RI Soal Kasus Surat Suara Tercoblos di Malaysia Bakal Pemungutan Suara Ulang ? https://t.co/xD6ZarLrT0,1.76E+18,,,in,Indonesia,1,2,31,https://x.com/democrazymedia/status/1757910090391097362,1.24E+18,democrazymedia
1.76E+18,Wed Feb 14 17:11:12 +0000 2024,33,Hasil Resmi Pemilu 2024 Akan Diumumkan KPU Paling Lambat 35 Hari Setelah Pemungutan Suara https://t.co/QlL8ObfeIE #Pemilu,1.76E+18,,,in,Jakarta,1,2,11,https://x.com/liputan6dotcom/status/1757814762321424701,47596019,liputan6dotcom
1.76E+18,Wed Feb 14 12:52:07 +0000 2024,1,Sejumlah lembaga survei yang mengeluarkan hitung cepat Pilpres 2024 menempatkan paslon nomor urut 3 di posisi terakhir. Menanggapi hal tersebut Ganjar minta masyarakat menunggu hasil resmi KPU. #DWKawalPemilu2024 https://t.co/3eRpvjM0r1,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757749347834568704/pu/img/PM2beokq2B-646WO.jpg,,in,"Bonn, Jerman",0,0,0,https://x.com/dw_indonesia/status/1757749561316241760,150581612,dw_indonesia
1.76E+18,Wed Feb 14 11:54:23 +0000 2024,932,BREAKING NEWS! Nama Prabowo-Gibran Berubah Jadi Bernoulli &amp; Bohr di Aplikasi Sirekap KPU RI https://t.co/bHHA6j7EE2,1.76E+18,,,in,,25,72,615,https://x.com/OposisiCerdas/status/1757735033815925093,8.88E+17,OposisiCerdas
1.76E+18,Wed Feb 14 18:39:32 +0000 2024,4,Sejak diperkenalkan pada Pemilu 2004 hasil quick count tidak pernah jauh berbeda dengan hasil KPU... https://t.co/N9vHHclQiN Ketua MPR RI Bambang Soesatyo (Bamsoet) mengucapkan selamat atas kemenangan Prabowo-Gibran di Pilpres 2024 berdasarkan hasil quick count,1.76E+18,,,in,Any where... ,1,0,2,https://x.com/maximilan_angel/status/1757836992057127052,1.55E+18,maximilan_angel
1.76E+18,Wed Feb 14 16:43:24 +0000 2024,189,Sikap Gentleman Anies Baswedan Hormati Apapun Keputusan KPU: Saya Demokrat Sejati https://t.co/lOesq8uSag,1.76E+18,,,in,,1,3,52,https://x.com/OposisiCerdas/status/1757807763961565346,8.88E+17,OposisiCerdas
1.76E+18,Wed Feb 14 14:30:00 +0000 2024,0,Link Cek Hasil Real Count Resmi KPU Pilpres 2024 Simak Hasilnya di Sini! https://t.co/oXNlxNHpOY,1.76E+18,,,in,"Kota Padang, Sumatera Barat",0,0,0,https://x.com/Sumbarkita_id/status/1757774193922339082,1.29E+18,Sumbarkita_id
1.76E+18,Wed Feb 14 13:09:35 +0000 2024,2,Hasil Real Count Pilpres 2024 KPU di 38 Provinsi: Prabowo Unggul Sementara 57 39% https://t.co/MbWsj4alDm,1.76E+18,,,in,"Jakarta, Indonesia",0,1,2,https://x.com/Bisniscom/status/1757753956800032907,118646322,Bisniscom
1.76E+18,Wed Feb 14 23:15:43 +0000 2024,29,NIK Janggal pada DPT di Kaltim KPU: Salah Input https://t.co/cDI1T1dGWc,1.76E+18,,,in,,1,1,24,https://x.com/OposisiCerdas/status/1757906493670842374,8.88E+17,OposisiCerdas
1.76E+18,Wed Feb 14 15:05:00 +0000 2024,118,VIRAL Beredar Foto KPPS di Serang Banten Pakai Kemeja Warna Khas Prabowo-Gibran KPU: Sudah Ganti Kostum https://t.co/1KjK7Pvij3,1.76E+18,,,in,Indonesia,3,1,66,https://x.com/democrazymedia/status/1757783002204283338,1.24E+18,democrazymedia
1.76E+18,Wed Feb 14 15:28:46 +0000 2024,11,Selamat buat @KPU_ID &amp; @bawaslu_RI krn suskses menyelenggarakan pemilu 2024 ini dgn cara surat suara goib tercoblos untuk nomer urut 02 https://t.co/N2B9QunSZm,1.76E+18,https://pbs.twimg.com/media/GGTrwX-agAAFMzF.jpg,,in,,0,3,3,https://x.com/9313Wak/status/1757788982270886150,1.52E+18,9313Wak
1.76E+18,Wed Feb 14 14:31:29 +0000 2024,0,#TemanPemilih Anggota KPU Provinsi Bengkulu Alpin Samsen menggunakan hak pilih di TPS 14 Kota Medan Kecamatan Kota Manna Kabupaten Bengkulu Selatan pada Rabu 14 Februari 2024. #KPUMelayani #PemiluSerentak2024 https://t.co/pTwat0vbu5,1.76E+18,https://pbs.twimg.com/media/GGTepBrbsAAht8_.jpg,,in,"Bengkulu, Indonesia",0,1,0,https://x.com/KpuProvBengkulu/status/1757774568511676865,1.45E+18,KpuProvBengkulu
1.76E+18,Wed Feb 14 23:02:40 +0000 2024,0,Link Real Count KPU RI Cara Lihat Hasil Perhitungan Suara Pemilu Pilpres 2024 di Website Resmi https://t.co/fVBS8IJRHu,1.76E+18,,,in,Indonesia,0,0,0,https://x.com/MSNindonesia/status/1757903211581886486,262026799,MSNindonesia
1.76E+18,Wed Feb 14 14:09:37 +0000 2024,5,Capres nomor urut 1 Anies Baswedan (@aniesbaswedan) merespons hasil quick count Pilpres 2024 yang menunjukkan keunggulan sementara paslon 02 Prabowo Subianto-Gibran Rakabuming. Anies sebut akan menunggu penghitungan suara resmi dari KPU RI hingga selesai. ï¸ Kita tunggu https://t.co/QI91qqxKA7,1.76E+18,https://pbs.twimg.com/media/GGTZo_EawAA2aaz.jpg,,in,,0,0,2,https://x.com/inilahdotcom/status/1757769066495066258,46693036,inilahdotcom
1.76E+18,Wed Feb 14 23:30:32 +0000 2024,1,Jurdil 2024 https://t.co/UnWpIsvHio dan https://t.co/l7p8J3zkLD ini metode rekapitulasi suaranya pake apa? Beda bgt sama QC web KPU dan Kawal Pemilu. Hati-hati sama itungan yg dibikin sama PKS pemilu sebelumnya Prabs kena tipu sampe sujud syukur duluan sama itungan internal,1.76E+18,,,in,Indonesia,0,0,0,https://x.com/syaharbanu_/status/1757910223434727760,102018979,syaharbanu_
1.76E+18,Wed Feb 14 23:43:21 +0000 2024,0,Jadwal pengumuman hasil Pemilu 2024 hingga pengucapan sumpah/janji Presiden dan Wakil Presiden 2024. #TribunKaltim #KPU #Pilpres #TahapanPemilu2024 #Pilpres2024 #Pemilu2024 #Presiden2024 https://t.co/htTER5Jecf lewat @tribunnews,1.76E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1757913449701790139,103551225,tribunkaltim
1.76E+18,Wed Feb 14 09:52:40 +0000 2024,428,Prabowo Subianto Djojohadikusumo is set to President of Republic of Indonesia soon. Details to be fixed between him and KPU. If everything goes to plan Subianto will be officially announced as a President in October 2024. More to follow. https://t.co/j9zEIORpd4,1.76E+18,https://pbs.twimg.com/media/GGSe09VbYAA_m4K.jpg,,en,,5,30,47,https://x.com/The_RedsIndo/status/1757704403195469949,1.39E+18,The_RedsIndo
